cards-payments-notifier-queue-dlq_prod,https://us-west-2.queue.amazonaws.com/180477243137/cards-payments-notifier-queue-dlq_prod
cards-payments-notifier-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/cards-payments-notifier-queue-prod
cards-transfers-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/cards-transfers-dev.fifo
cards-transfers-dlq-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/cards-transfers-dlq-dev.fifo
cards-transfers-dlq-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/cards-transfers-dlq-prod.fifo
cards-transfers-post-process-dev,https://us-west-2.queue.amazonaws.com/180477243137/cards-transfers-post-process-dev
cards-transfers-post-process-dlq-dev,https://us-west-2.queue.amazonaws.com/180477243137/cards-transfers-post-process-dlq-dev
cards-transfers-post-process-dlq-prod,https://us-west-2.queue.amazonaws.com/180477243137/cards-transfers-post-process-dlq-prod
cards-transfers-post-process-prod,https://us-west-2.queue.amazonaws.com/180477243137/cards-transfers-post-process-prod
cards-transfers-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/cards-transfers-prod.fifo
cards-user-cancellation-dev,https://us-west-2.queue.amazonaws.com/180477243137/cards-user-cancellation-dev
cards-user-cancellation-dlq-dev,https://us-west-2.queue.amazonaws.com/180477243137/cards-user-cancellation-dlq-dev
cards-user-cancellation-dlq-prod,https://us-west-2.queue.amazonaws.com/180477243137/cards-user-cancellation-dlq-prod
cards-user-cancellation-prod,https://us-west-2.queue.amazonaws.com/180477243137/cards-user-cancellation-prod
cards_clients_exportation_dev,https://us-west-2.queue.amazonaws.com/180477243137/cards_clients_exportation_dev
cards_clients_exportation_dlq_dev,https://us-west-2.queue.amazonaws.com/180477243137/cards_clients_exportation_dlq_dev
cards_export_transactions_dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/cards_export_transactions_dev.fifo
cards_export_transactions_dlq_dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/cards_export_transactions_dlq_dev.fifo
cards_export_transactions_dlq_prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/cards_export_transactions_dlq_prod.fifo
cards_export_transactions_prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/cards_export_transactions_prod.fifo
cards_shipment_provider_hook_dev,https://us-west-2.queue.amazonaws.com/180477243137/cards_shipment_provider_hook_dev
cards_shipment_provider_hook_dlq_prod,https://us-west-2.queue.amazonaws.com/180477243137/cards_shipment_provider_hook_dlq_prod
cards_shipment_provider_hook_prod,https://us-west-2.queue.amazonaws.com/180477243137/cards_shipment_provider_hook_prod
cashflow_queue_dev,https://us-west-2.queue.amazonaws.com/180477243137/cashflow_queue_dev
cashflow_queue_prod,https://us-west-2.queue.amazonaws.com/180477243137/cashflow_queue_prod
cdc-active-portfolio-poller-queue-cards-dev,https://us-west-2.queue.amazonaws.com/180477243137/cdc-active-portfolio-poller-queue-cards-dev
cdc-active-portfolio-poller-queue-cards-prod,https://us-west-2.queue.amazonaws.com/180477243137/cdc-active-portfolio-poller-queue-cards-prod
cdc-active-portfolio-poller-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/cdc-active-portfolio-poller-queue-dev
cdc-active-portfolio-poller-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/cdc-active-portfolio-poller-queue-prod
cdc-active-portfolio-poller-queue-renueva-dev,https://us-west-2.queue.amazonaws.com/180477243137/cdc-active-portfolio-poller-queue-renueva-dev
cdc-active-portfolio-poller-queue-renueva-prod,https://us-west-2.queue.amazonaws.com/180477243137/cdc-active-portfolio-poller-queue-renueva-prod
cdc-monitor-update-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/cdc-monitor-update-queue-dev
cdc-monitor-update-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/cdc-monitor-update-queue-prod
cdc-renueva-update-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/cdc-renueva-update-queue-dev
cdc-renueva-update-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/cdc-renueva-update-queue-prod
cdp-compute-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/cdp-compute-queue-dev
cdp-compute-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/cdp-compute-queue-prod
cep-disbursement-dev,https://us-west-2.queue.amazonaws.com/180477243137/cep-disbursement-dev
cep-mario-test,https://us-west-2.queue.amazonaws.com/180477243137/cep-mario-test
cep-message-validator-dev,https://us-west-2.queue.amazonaws.com/180477243137/cep-message-validator-dev
cep-message-validator-prod,https://us-west-2.queue.amazonaws.com/180477243137/cep-message-validator-prod
cep-message-validator-uat,https://us-west-2.queue.amazonaws.com/180477243137/cep-message-validator-uat
cep-transaction-dev,https://us-west-2.queue.amazonaws.com/180477243137/cep-transaction-dev
cep-transaction-prod,https://us-west-2.queue.amazonaws.com/180477243137/cep-transaction-prod
cep-transaction-uat,https://us-west-2.queue.amazonaws.com/180477243137/cep-transaction-uat
cep_nicole_test_1,https://us-west-2.queue.amazonaws.com/180477243137/cep_nicole_test_1
chargify-charges-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/chargify-charges-queue-dev
chargify-charges-queue-dlq-dev,https://us-west-2.queue.amazonaws.com/180477243137/chargify-charges-queue-dlq-dev
chargify-charges-queue-dlq-prod,https://us-west-2.queue.amazonaws.com/180477243137/chargify-charges-queue-dlq-prod
chargify-charges-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/chargify-charges-queue-prod
chargify-events-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/chargify-events-queue-dev
chargify-events-queue-dlq-dev,https://us-west-2.queue.amazonaws.com/180477243137/chargify-events-queue-dlq-dev
chargify-events-queue-dlq-prod,https://us-west-2.queue.amazonaws.com/180477243137/chargify-events-queue-dlq-prod
chargify-events-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/chargify-events-queue-prod
check-payment-register-docs-queue-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/check-payment-register-docs-queue-dev.fifo
check-payment-register-docs-queue-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/check-payment-register-docs-queue-prod.fifo
cld-sqs-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/cld-sqs-dev.fifo
cld-sqs-dlq-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/cld-sqs-dlq-dev.fifo
cld-sqs-dlq-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/cld-sqs-dlq-prod.fifo
cld-sqs-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/cld-sqs-prod.fifo
cli-sqs-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/cli-sqs-dev.fifo
cli-sqs-dlq-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/cli-sqs-dlq-dev.fifo
cli-sqs-dlq-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/cli-sqs-dlq-prod.fifo
cli-sqs-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/cli-sqs-prod.fifo
collection-payment-applied-queue-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/collection-payment-applied-queue-dev.fifo
collection-payment-applied-queue-dlq-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/collection-payment-applied-queue-dlq-dev.fifo
collection-payment-applied-queue-dlq-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/collection-payment-applied-queue-dlq-prod.fifo
collection-payment-applied-queue-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/collection-payment-applied-queue-prod.fifo
collection-payment-applier-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/collection-payment-applier-queue-dev
collection-payment-applier-queue-dlq-dev,https://us-west-2.queue.amazonaws.com/180477243137/collection-payment-applier-queue-dlq-dev
collection-payment-applier-queue-dlq-prod,https://us-west-2.queue.amazonaws.com/180477243137/collection-payment-applier-queue-dlq-prod
collection-payment-applier-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/collection-payment-applier-queue-prod
collection-payment-dispatcher-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/collection-payment-dispatcher-queue-dev
collection-payment-dispatcher-queue-dlq-dev,https://us-west-2.queue.amazonaws.com/180477243137/collection-payment-dispatcher-queue-dlq-dev
collection-payment-dispatcher-queue-dlq-prod,https://us-west-2.queue.amazonaws.com/180477243137/collection-payment-dispatcher-queue-dlq-prod
collection-payment-dispatcher-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/collection-payment-dispatcher-queue-prod
collections-buckets-prod-lambda-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/collections-buckets-prod-lambda-queue-dev
collections-buckets-prod-lambda-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/collections-buckets-prod-lambda-queue-prod
collections-cards-processor-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/collections-cards-processor-queue-dev
collections-cards-processor-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/collections-cards-processor-queue-prod
collections-cards-processor-report-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/collections-cards-processor-report-queue-dev
collections-cards-processor-report-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/collections-cards-processor-report-queue-prod
collections-cards-processor-retry-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/collections-cards-processor-retry-queue-dev
collections-cards-processor-retry-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/collections-cards-processor-retry-queue-prod
collections-closing-cross-offers-strategy-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/collections-closing-cross-offers-strategy-queue-dev
collections-closing-cross-offers-strategy-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/collections-closing-cross-offers-strategy-queue-prod
collections-comms-cards-dev-queue.fifo,https://us-west-2.queue.amazonaws.com/180477243137/collections-comms-cards-dev-queue.fifo
collections-comms-cards-prod-queue.fifo,https://us-west-2.queue.amazonaws.com/180477243137/collections-comms-cards-prod-queue.fifo
collections-cross-offers-report-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/collections-cross-offers-report-queue-dev
collections-cross-offers-report-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/collections-cross-offers-report-queue-prod
collections-genesys-interaction-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/collections-genesys-interaction-queue-dev
collections-genesys-interaction-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/collections-genesys-interaction-queue-prod
collections-model-comms-dev-queue.fifo,https://us-west-2.queue.amazonaws.com/180477243137/collections-model-comms-dev-queue.fifo
collections-model-comms-prod-queue.fifo,https://us-west-2.queue.amazonaws.com/180477243137/collections-model-comms-prod-queue.fifo
collections-model-dev-queue.fifo,https://us-west-2.queue.amazonaws.com/180477243137/collections-model-dev-queue.fifo
collections-model-prod-queue.fifo,https://us-west-2.queue.amazonaws.com/180477243137/collections-model-prod-queue.fifo
collections-scrappers-dev,https://us-west-2.queue.amazonaws.com/180477243137/collections-scrappers-dev
collections-scrappers-prod,https://us-west-2.queue.amazonaws.com/180477243137/collections-scrappers-prod
collections-strategy-closing-hxh-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/collections-strategy-closing-hxh-queue-dev
collections-strategy-closing-hxh-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/collections-strategy-closing-hxh-queue-prod
collections-strategy-report-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/collections-strategy-report-queue-dev
collections-strategy-report-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/collections-strategy-report-queue-prod
collections_scrappers_dlq_dev,https://us-west-2.queue.amazonaws.com/180477243137/collections_scrappers_dlq_dev
collections_scrappers_dlq_prod,https://us-west-2.queue.amazonaws.com/180477243137/collections_scrappers_dlq_prod
comms-hub-bulk-consumer-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/comms-hub-bulk-consumer-dev.fifo
comms-hub-bulk-consumer-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/comms-hub-bulk-consumer-prod.fifo
comms-hub-bulk-processor-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/comms-hub-bulk-processor-dev.fifo
comms-hub-bulk-processor-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/comms-hub-bulk-processor-prod.fifo
comms-hub-scheduled-comms-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/comms-hub-scheduled-comms-dev.fifo
comms-hub-scheduled-comms-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/comms-hub-scheduled-comms-prod.fifo
comms-lifecycle-process-review-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/comms-lifecycle-process-review-queue-dev
comms-scheduler-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/comms-scheduler-queue-dev
comms-scheduler-queue-dlq_dev,https://us-west-2.queue.amazonaws.com/180477243137/comms-scheduler-queue-dlq_dev
comms-scheduler-queue-dlq_prod,https://us-west-2.queue.amazonaws.com/180477243137/comms-scheduler-queue-dlq_prod
comms-scheduler-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/comms-scheduler-queue-prod
communication-center-automatic-sends-queue-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/communication-center-automatic-sends-queue-dev.fifo
communication-center-automatic-sends-queue-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/communication-center-automatic-sends-queue-prod.fifo
communications-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/communications-queue-prod
company-model-pm-kbase-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/company-model-pm-kbase-queue-dev
company-model-pm-kbase-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/company-model-pm-kbase-queue-prod
company_model_redis_pm-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/company_model_redis_pm-queue-dev
company_model_redis_pm-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/company_model_redis_pm-queue-prod
compliance-clients-profile-queue-dlq-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/compliance-clients-profile-queue-dlq-dev.fifo
compliance-clients-profile-queue-dlq-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/compliance-clients-profile-queue-dlq-prod.fifo
compliance-transactional-profile-queue-dlq-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/compliance-transactional-profile-queue-dlq-dev.fifo
compliance-transactional-profile-queue-dlq-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/compliance-transactional-profile-queue-dlq-prod.fifo
compliance_clients_profile_queue_dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/compliance_clients_profile_queue_dev.fifo
compliance_clients_profile_queue_prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/compliance_clients_profile_queue_prod.fifo
compliance_clients_profile_queue_uat.fifo,https://us-west-2.queue.amazonaws.com/180477243137/compliance_clients_profile_queue_uat.fifo
compliance_pep_register_mirror.fifo,https://us-west-2.queue.amazonaws.com/180477243137/compliance_pep_register_mirror.fifo
compliance_pep_register_prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/compliance_pep_register_prod.fifo
compliance_pep_search_mirror.fifo,https://us-west-2.queue.amazonaws.com/180477243137/compliance_pep_search_mirror.fifo
compliance_pep_search_prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/compliance_pep_search_prod.fifo
compliance_transactional_profile_queue_dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/compliance_transactional_profile_queue_dev.fifo
compliance_transactional_profile_queue_prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/compliance_transactional_profile_queue_prod.fifo
confluent-cross-sell-cards-lambda-dev,https://us-west-2.queue.amazonaws.com/180477243137/confluent-cross-sell-cards-lambda-dev
confluent-cross-sell-cards-lambda-dlq-dev,https://us-west-2.queue.amazonaws.com/180477243137/confluent-cross-sell-cards-lambda-dlq-dev
confluent-cross-sell-cards-lambda-dlq-prod,https://us-west-2.queue.amazonaws.com/180477243137/confluent-cross-sell-cards-lambda-dlq-prod
confluent-cross-sell-cards-lambda-prod,https://us-west-2.queue.amazonaws.com/180477243137/confluent-cross-sell-cards-lambda-prod
confluent-rem-cards-lambda-dev,https://us-west-2.queue.amazonaws.com/180477243137/confluent-rem-cards-lambda-dev
confluent-rem-cards-lambda-dlq-dev,https://us-west-2.queue.amazonaws.com/180477243137/confluent-rem-cards-lambda-dlq-dev
confluent-rem-cards-lambda-dlq-prod,https://us-west-2.queue.amazonaws.com/180477243137/confluent-rem-cards-lambda-dlq-prod
confluent-rem-cards-lambda-prod,https://us-west-2.queue.amazonaws.com/180477243137/confluent-rem-cards-lambda-prod
contract-cards-consumer-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/contract-cards-consumer-queue-dev
contract-cards-consumer-queue-dlq-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/contract-cards-consumer-queue-dlq-dev.fifo
contract-cards-consumer-queue-dlq-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/contract-cards-consumer-queue-dlq-prod.fifo
contract-cards-consumer-queue-dlq_dev,https://us-west-2.queue.amazonaws.com/180477243137/contract-cards-consumer-queue-dlq_dev
contract-cards-consumer-queue-dlq_prod,https://us-west-2.queue.amazonaws.com/180477243137/contract-cards-consumer-queue-dlq_prod
contract-cards-consumer-queue-fifo-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/contract-cards-consumer-queue-fifo-dev.fifo
contract-cards-consumer-queue-fifo-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/contract-cards-consumer-queue-fifo-prod.fifo
contract-cards-consumer-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/contract-cards-consumer-queue-prod
core-banks-webhook-dev,https://us-west-2.queue.amazonaws.com/180477243137/core-banks-webhook-dev
core-banks-webhook-prod,https://us-west-2.queue.amazonaws.com/180477243137/core-banks-webhook-prod
credit-line-process-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/credit-line-process-dev.fifo
credit-line-process-dlq-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/credit-line-process-dlq-dev.fifo
credit-line-process-dlq-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/credit-line-process-dlq-prod.fifo
credit-line-process-prod.fifo,https://us-west-2.queue.amazonaws.com/180477243137/credit-line-process-prod.fifo
credit-mgm-referee-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/credit-mgm-referee-queue-dev
credit-mgm-referee-queue-prod,https://us-west-2.queue.amazonaws.com/180477243137/credit-mgm-referee-queue-prod
cross-sell-offers-lambda-dev,https://us-west-2.queue.amazonaws.com/180477243137/cross-sell-offers-lambda-dev
cross-sell-offers-lambda-dlq-dev,https://us-west-2.queue.amazonaws.com/180477243137/cross-sell-offers-lambda-dlq-dev
cross-sell-offers-lambda-dlq-prod,https://us-west-2.queue.amazonaws.com/180477243137/cross-sell-offers-lambda-dlq-prod
cross-sell-offers-lambda-prod,https://us-west-2.queue.amazonaws.com/180477243137/cross-sell-offers-lambda-prod
data-sqs-dev.fifo,https://us-west-2.queue.amazonaws.com/180477243137/data-sqs-dev.fifo
data_mining_low_priority_invoices_dev,https://us-west-2.queue.amazonaws.com/180477243137/data_mining_low_priority_invoices_dev
data_mining_low_priority_invoices_prod,https://us-west-2.queue.amazonaws.com/180477243137/data_mining_low_priority_invoices_prod
data_test_dev,https://us-west-2.queue.amazonaws.com/180477243137/data_test_dev
dev_kompas_invoice_email,https://us-west-2.queue.amazonaws.com/180477243137/dev_kompas_invoice_email
dm-gob-condusef-collector-queue-dev,https://us-west-2.queue.amazonaws.com/180477243137/dm-gob-condusef-collector-queue-dev
