slack-message-topic-prod,arn:aws:sns:us-west-2:180477243137:slack-message-topic-prod
slack-notifications-channel-webhook-topic-dev,arn:aws:sns:us-west-2:180477243137:slack-notifications-channel-webhook-topic-dev
slack-notifications-channel-webhook-topic-prod,arn:aws:sns:us-west-2:180477243137:slack-notifications-channel-webhook-topic-prod
spei-job-topic-dev,arn:aws:sns:us-west-2:180477243137:spei-job-topic-dev
spei-job-topic-prod,arn:aws:sns:us-west-2:180477243137:spei-job-topic-prod
srpago-topic-dev,arn:aws:sns:us-west-2:180477243137:srpago-topic-dev
srpago-topic-prod,arn:aws:sns:us-west-2:180477243137:srpago-topic-prod
status-page-topic-dev,arn:aws:sns:us-west-2:180477243137:status-page-topic-dev
status-page-topic-prod,arn:aws:sns:us-west-2:180477243137:status-page-topic-prod
tableu_notifications,arn:aws:sns:us-west-2:180477243137:tableu_notifications
tasks-manager-topic-dev,arn:aws:sns:us-west-2:180477243137:tasks-manager-topic-dev
tasks-manager-topic-prod,arn:aws:sns:us-west-2:180477243137:tasks-manager-topic-prod
testTopic,arn:aws:sns:us-west-2:180477243137:testTopic
topups_completed_sns_dev,arn:aws:sns:us-west-2:180477243137:topups_completed_sns_dev
topups_completed_sns_prod,arn:aws:sns:us-west-2:180477243137:topups_completed_sns_prod
topupsv2-batch-creator-topic-dev,arn:aws:sns:us-west-2:180477243137:topupsv2-batch-creator-topic-dev
topupsv2-batch-creator-topic-prod,arn:aws:sns:us-west-2:180477243137:topupsv2-batch-creator-topic-prod
transactions-dev,arn:aws:sns:us-west-2:180477243137:transactions-dev
transactions-dev.fifo,arn:aws:sns:us-west-2:180477243137:transactions-dev.fifo
transactions-prod,arn:aws:sns:us-west-2:180477243137:transactions-prod
transactions-prod.fifo,arn:aws:sns:us-west-2:180477243137:transactions-prod.fifo
transport-files--dev,arn:aws:sns:us-west-2:180477243137:transport-files--dev
transport-files-dev,arn:aws:sns:us-west-2:180477243137:transport-files-dev
transport-files-prod,arn:aws:sns:us-west-2:180477243137:transport-files-prod
update-transactional-limit-topic-dev,arn:aws:sns:us-west-2:180477243137:update-transactional-limit-topic-dev
update-transactional-limit-topic-prod,arn:aws:sns:us-west-2:180477243137:update-transactional-limit-topic-prod
